feat1,feat2,feat3,feat4,target
11.649148494877345,19,9.87469936022129,20.51009146435277,193.7372100624857
11.892159188626117,11,10.315418678513051,39.96141216421937,249.15296357978193
10.928537045696393,16,8.779424748696142,48.540080135090136,292.50478117484204
12.468459188848204,13,10.057115490478859,11.656816137377549,143.14687309701253
11.677205475000703,15,9.871978486397412,14.964141068344482,159.63213767117486
10.393432054415836,10,10.081708152952606,7.411007742087064,110.98774343750098
11.872825585217274,11,8.947042411618138,4.91247943903813,106.16247933504062
10.286867256787787,12,9.10801091774472,11.926223636989622,132.7815181538113
10.571524489202165,9,11.62992659079705,77.29006588559743,391.1346901915903
12.004507810756524,17,11.297006446169048,9.196744363742111,146.39451377957613
12.75200063589389,16,7.781882017655676,6.744920767856692,128.7994490144198
11.925006674851733,11,8.815938401766665,65.38000708554654,347.92692517027467
11.251549905345911,10,9.983326364131136,3.8467492317289573,99.10829937121584
10.0061035998314,23,10.215266080744547,16.49380495782441,185.42406279228095
13.36460796822647,16,9.779839170218857,39.50924307702235,265.6904745532065
10.85350591947259,17,9.865692526106931,3.7962207854538588,118.47678595244707
12.004695488292427,18,10.839207935860033,14.56279753532139,169.9436924778829
11.501903747436444,22,10.409766782752419,18.64366142226224,195.89989049686312
11.355845882068952,11,10.563798635122886,12.801413400547249,139.40078851864163
11.077558755354698,13,12.347756847745949,181.476519921739,822.834269648512
11.669832207358512,15,12.114468804397134,29.76183576724089,223.28577729983337
12.26825510604683,9,11.142159469230638,15.26204731774885,147.13727352759716
11.846032137639094,15,10.37010573822233,19.3495215469592,178.67639407719872
8.606301466469404,23,11.36816788722311,37.599073763101785,267.95153522626157
9.103665519270905,11,9.958136439722077,45.69963474706253,263.02580842550697
12.712622801552156,19,9.408141003386568,136.81892133947287,661.2298357693211
10.939776739098262,10,8.555504671169086,13.799576053033913,135.12864377176862
9.59221118560369,15,10.206642170401082,27.231396503344783,203.11550391099237
9.597402788300293,16,9.347386401285805,25.675174145279232,198.1876777485894
9.181163047152449,12,9.737725781549349,9.461572929909261,120.8652324241931
13.376948724083373,16,8.331749984537952,14.197706630009776,161.5851726613651
8.566189784158329,10,11.430878883295545,15.779308752637089,141.67756212961444
10.769513314418377,14,10.15105343467901,7.273142816338733,123.7032180779681
10.74380246936508,13,10.99459427595924,97.68968508084164,483.9793362833803
8.126492207812975,15,9.678640115457052,31.121891328206857,213.22432216718045
9.474360521587903,13,10.216880524816958,36.90852294528811,235.49093439555008
11.075484527698787,13,11.519349316067855,20.68694575826749,178.01293524830203
7.609138323620524,20,8.73019276459853,5.750947889037261,123.29159205620768
8.545834709654784,17,11.986739235851427,14.355530309721587,158.03310383955355
11.079922345532106,23,8.879220791877536,18.158695211445075,192.63298946613168
10.849488025016615,20,10.068130829675654,10.354530966219325,154.10284959927844
10.09146604399815,16,10.83600234342465,34.18218881050164,236.67515806085032
7.162316351207347,13,11.367981166739103,8.370800654787303,116.70611400624946
8.907818971905286,10,10.132757843806196,27.506097504370107,187.01336262080866
9.537720153295172,10,9.424647316536038,13.798648323822446,132.65704838824738
9.91003294167513,13,10.45474765919673,84.11112515672524,426.0840947703198
8.913912450330074,16,11.019084064265527,104.03854166532201,512.9340721408093
9.003397569500866,20,9.8161148879593,18.006184092842634,178.66715885579174
9.057336021431365,19,9.688606160191338,29.681432346753265,222.27494977168982
6.973594237205993,14,10.061310295098147,49.756947377610935,282.071192812258
11.568503332591305,12,9.722535171035036,12.35352113060607,139.56466486226827
10.191264320745741,16,10.780007969319291,3.871173797542186,115.61850409104454
12.42410731671687,15,11.83237839836752,17.392172943205544,175.50577051970782
3.4982663061211667,18,9.93259939469816,13.245006407598831,137.34002333815513
7.991653388014762,11,8.442309570595498,65.30890221034274,335.09518814660623
7.527232346559329,15,9.697894075680892,83.96440746673856,422.835115057994
9.084969347324257,13,10.661785640743682,237.5049475475624,1037.5982695137097
10.422345442642943,8,8.439444808761525,131.66328960074796,598.7990843484437
11.519444271098141,10,10.052572237871196,13.686222942469769,139.4083690589159
10.088022668959361,20,10.412998023631149,79.7303633413281,430.0115174194528
11.884304718059902,16,9.010800041378689,16.153312449238726,166.287764033892
10.350310564965842,12,10.083834501710676,8.004480677309484,119.23652340755682
11.08058318695696,19,10.122455355180978,8.891719516057092,146.0535383354612
10.160763728745113,18,8.805218767734717,11.97621233784619,149.99757807308953
10.944114543907414,18,11.371117382489734,64.19809774920728,366.36696939353084
10.021304703412852,14,11.410660231856104,14.755462448547298,153.90708436813998
10.223597192044366,17,10.322510165758123,10.262824249172573,143.36710890433963
7.115407733636236,17,9.210547876167112,38.15443540484027,243.385060572604
9.301709846040396,14,9.14215804074622,36.22406198644593,233.08569356539735
10.766264014911329,11,10.9479366432492,36.43887467273594,232.95016402217615
7.5617008609014125,11,11.170156899723468,23.70784155427791,172.85678259926283
12.546290306774049,13,10.536678525730174,15.319805545289183,158.99145015293922
9.700155050138148,14,11.416102008560173,1.3799918057079767,99.45263639036669
9.80507606915621,19,9.185683475320163,61.01446341526486,348.8444488191684
10.746223805708265,14,10.154372430834703,2.352200250332105,103.95621728012262
11.419246888541565,16,11.372237388259705,15.152803590420078,165.61342980382443
10.237376562000811,17,11.071271013507808,32.4745826455889,233.75300229537368
8.091713641760126,14,9.555330605585812,15.882873625453625,148.91729663826652
10.182703660498392,10,10.267086006137733,30.82963501310233,204.40082304617997
8.028858687726583,16,9.280713288265753,4.777835096752183,109.75934302671999
8.778878683238766,10,10.100477533331707,76.27187368239717,381.6250858459684
10.912305772133735,17,11.361959001906268,7.911871271767442,138.1083204072835
7.090676484992009,18,10.413288667915419,7.412944643374362,125.75038536430432
10.047556034200108,14,9.99504349451596,6.978446471938958,120.04654097938808
10.124968393167409,12,10.748263772369855,23.50772302086202,181.90232480769004
9.035570024885054,20,8.828453510903291,9.296462431914026,141.94946682411785
8.1869186181054,13,9.553324121001978,4.1989678587435,99.46327553129416
7.787423878893019,11,9.936206360477192,16.768476976425106,143.30859226333388
12.251813998237033,15,8.74462173679137,10.290332567956145,140.40601574011845
10.111675613606092,7,10.036174251735412,1.6675002185356502,78.0773762184317
13.090363959419822,15,10.666737006071463,6.163779343113595,130.25968326285678
13.008855665725067,17,10.276221412658021,13.17984703585703,163.29839796591935
7.635898942153109,18,10.296880259826889,47.727526458725556,288.41156318101537
9.867810499277768,13,9.428392649303326,122.36735495562017,576.9296366189207
11.924456967304152,17,9.91649500403033,14.957691314028457,166.43712616608695
11.199418681835084,19,11.427572049653381,6.300883213100687,138.65693299721477
10.898540834377478,18,9.804102970293059,5.039433918784472,126.46156411885643
8.319071923480598,11,10.235044833561139,9.170257497102769,115.10833542597516
10.049514067268056,13,9.390251608108462,24.085670358214227,184.271726850878
11.46671652108353,21,10.250499008918021,20.551920875133273,200.1088310816197
8.581879035409496,12,11.458261557277375,13.929877365066126,140.38166968104775
9.911759949312016,17,9.968034423776217,7.811067406908513,131.91561832312254
10.810855733247497,12,12.059876886786022,15.494075562440974,154.52862322307843
8.285938895885408,7,8.99822464591729,35.54306318945244,206.02651873730056
13.62559567834304,27,7.374171771960569,37.07120051476509,284.90993263801056
12.0891035187848,20,11.019660984491694,10.73396548944858,161.2424944831321
8.799978620793885,16,9.792274504957438,4.292212278297757,111.15333398548756
11.61605724567692,11,10.237843823996531,43.57434559568942,262.6212417677815
7.791888488487167,8,10.772345623799273,32.918548814799586,200.5945519722584
10.190434747599745,18,10.339668988574894,39.54625212986029,263.4356507393902
9.228612847408778,15,10.277849678613363,24.59991074886143,191.64118089489878
8.705322868360454,16,10.314129041437473,15.995235538063337,158.72516884020968
10.508989819651436,11,7.788110301506156,21.988533425005627,168.05732376198915
9.371614657281587,17,9.630874093660385,24.542628745319654,196.54710714044415
8.366692238533501,11,8.173326204614689,54.750175441659465,293.4474308914678
6.178689565648362,16,8.843968707435042,5.93924897089798,107.98100199540707
11.047170700464738,11,9.682777798563507,11.718161953203118,132.3797155113337
7.152966782917346,15,10.459266350746036,39.97908002992394,247.29375316993986
8.273294248638276,18,9.84949113868921,45.59586559363729,280.90232739784244
8.777509203994668,13,10.836118104491431,23.940544275068618,182.76694092124134
9.603087564391009,14,9.293946177998217,14.912152763050923,149.04576610137315
10.106808206149735,11,11.33134162228486,4.463110117089787,103.83554833137806
9.107865158733155,21,9.835033893933733,29.869175115235613,229.4703637250094
11.7936892032022,12,9.674403174940874,33.933443883183635,226.46364949222288
7.254507369688151,13,9.037889668893763,15.548233666247384,141.0322361118415
11.410159684784157,15,8.16110161626713,47.54722700334083,285.74159030025004
8.867547715313485,12,11.144825018677198,18.791121509889628,160.05677922285338
9.20861563565039,16,10.028945240961534,19.586365376990518,174.0291988968363
10.492529963014603,16,9.276108661021663,15.233906555582474,158.96543343341702
11.461354243639594,23,9.218950628201291,87.42480757316852,471.5211942799955
8.898682662992366,13,9.7312727462645,6.939863385881526,112.91804702503221
10.578459848677896,15,9.161755049767196,5.334843477001124,116.39826355357258
8.924851398870048,25,10.489950136000182,94.10998163518207,499.19438100933877
8.00578293017664,15,9.723083109399953,18.82911374555779,163.779969991561
12.138940566613275,8,9.842335552196104,7.818032487375085,111.37362275373238
13.010134060193366,18,10.163319840289862,11.141809541507158,157.92428002718844
8.889481455431278,10,9.953897449002085,18.319956378349623,149.8560647776965
10.072469110714689,18,9.820156011884574,13.846012443437553,159.24176912966342
15.218712976755288,22,10.410160603917113,7.985787989546164,164.41961209628477
12.765545547884644,13,10.60698603573396,88.39636640754614,452.0960743453064
9.040355096111487,22,8.53440371414274,7.716196797676058,141.05465990732418
8.550491814929225,12,9.718373334355421,51.625983638714196,287.5921566683553
10.754779174925371,23,9.513100756914955,4.382974810719763,137.8224382814851
8.960171520718806,12,9.019903211655633,51.79981262794724,288.11957149725663
8.890309232240654,18,9.346053395598066,6.09534823751966,123.74442743799673
9.246260947682858,13,10.044376342457019,26.199430228782447,191.62525644309238
11.223916990603128,13,10.352773696325814,21.444680747001893,179.1560213524686
10.191696953334338,16,9.273417826346693,23.818897605591488,192.39751693506236
11.95787758739923,9,9.389706781832036,77.35730128435442,391.0822514632795
10.201988495466324,22,8.584393880147337,27.242857520705638,222.7461833295162
9.747381437931946,13,8.894375370948003,83.04528304024616,418.21202721667646
11.09858830150951,16,9.155571939406867,118.8609525338074,575.0507189185719
12.074655542117076,18,10.130021630996465,24.704152610334624,209.30062032968266
10.640119330017525,13,8.936439981719834,19.765214177118704,167.85409466196705
11.3222690798612,15,11.003839218560245,15.801202669065448,164.17929635296588
14.130292669061308,18,7.68248180838159,15.88215550457411,175.28446364224354
11.302791844983133,16,11.023140561129548,73.8039263470292,399.1703620453253
10.440476517805113,11,9.04167183228364,8.283694016240123,115.53954928294311
8.723249270691754,14,9.765544508879627,52.223040079307715,296.5929971470654
13.437681840925048,18,7.907551972879238,45.94548040005567,293.91007106875634
9.721302635227236,12,10.87528255336738,53.37532719071688,300.415781775284
13.053218832900589,15,9.951700938269868,21.517570851452945,190.13334178105328
11.850250463540872,13,8.90605084961851,9.368862713178563,129.8383039425739
9.943653011548008,9,9.427270430417284,18.541623303945702,149.85199311126138
7.409500066246162,10,10.053575970869142,17.316566692087125,141.60191890882527
11.364327266519654,16,9.234556260930688,23.10266236944477,192.9727437991994
9.351342912858694,17,9.555112622714148,26.185171979497223,202.90494190199325
9.477968827769798,12,9.351983317635755,143.38805621415108,656.6900979751852
13.55828097084327,15,10.69570821241882,50.30036794917684,308.2677311340748
10.529920050799872,15,11.827673981632188,16.48494920287413,166.18490492716052
9.492748910663588,25,13.321086693051331,12.70439428024397,180.93799723906932
8.586537758013849,15,9.65390337202967,20.88464934275794,173.60601738913266
10.896957147002663,14,9.619136527776918,11.631314341743538,140.45440186353596
9.374675088901245,16,9.835188030466052,18.16097095322582,168.4382851405391
11.165427514909455,13,9.189331123816991,29.69751547852547,209.66500670646423
8.443991791259684,8,9.126306691199325,80.67277696953263,390.27569663430825
11.473017041813883,17,9.613337767068307,36.36272948390667,250.09664459520496
12.023146230421606,13,9.982492311202014,45.418658760588556,276.7090583560231
5.902616635051156,11,10.192204079234761,93.84665278572328,446.4788692065161
11.28177214051265,12,10.714634265301093,5.381814951437146,112.80184475788872
10.467388851215956,22,9.53883720264725,22.866450929384772,207.94564467648146
11.768806082559337,16,8.73433428956159,16.596671701375207,167.16177363230202
11.188901218649049,11,10.400642267432225,12.224657225464604,136.26661709267
12.242341463053203,13,11.272254627515059,9.186762587531947,135.0185839943175
9.640580632358112,11,7.571582456404123,7.699152390177959,107.86151637059442
10.310505992916337,23,9.42361258381296,1.944532754302644,126.55687416358552
10.691719805775143,11,9.101641440208088,28.016708607701748,195.34527672854858
11.344433527204076,20,7.8647105431675355,8.917899978057944,145.43432158017907
11.782702550940476,13,10.598098185998913,92.01591132695395,463.6079493326351
10.91293867602568,12,10.192234745327633,27.130742328795726,197.6462548339152
9.590288808647427,16,9.413590821472456,55.50170782051391,317.60487935094284
12.235344017307584,15,9.032430275182941,9.987306170166072,139.7201172829529
10.100266565001178,17,9.385589562594825,57.610651850717666,330.5145862230638
9.414166060741927,17,9.619708850856794,19.359858226353595,175.92134878935374
9.825153690844836,21,9.714754590829589,22.120259669690533,200.3860089329558
10.32349117807822,9,10.397889684984612,29.4209275497925,196.44996310337388
2.6772396549062565,21,9.558834201932864,22.95418621808629,181.96613224092965
9.688543466427562,15,8.731331043471306,1.632095082304096,98.0566728154417
10.227914764681858,16,9.426153173522378,60.611077040627855,339.98035880360175
10.931150070649572,15,10.827843304663997,16.921265487143852,167.1341987698521
9.008654385476454,20,10.890968886514218,5.44815260367368,130.6005113441525
14.962753174915715,11,10.78739601256179,37.324546911189316,248.761239194628
7.985002516112949,17,10.074926374919652,28.931724464591806,210.8317581565454
6.519249197781864,14,9.839941854997825,20.073718512588176,161.53250535369395
8.77582208043344,11,10.52371692434529,16.906674658314994,148.00159872325088
11.028735873113524,17,8.514165455066928,19.20223984163918,177.92349789603117
3.0930477986592697,14,9.71753541736849,11.238496793742032,115.66820140568291
5.821123561178534,13,11.258802128221669,29.021975137931282,195.06887549170406
11.749496330544506,10,8.460709648817836,5.143702431534295,102.74471801540636
7.632733941313479,22,11.32843798563297,8.252429751736958,144.5647968021542
7.156834526236652,19,10.480316945869236,19.03318056030861,175.56385971168288
11.000188067023789,13,10.628131909495199,91.9529771086189,461.0687364545373
12.634772931175666,10,11.889420926378769,5.390059081852742,113.2433969736955
11.049842548642472,15,9.540085495957578,17.227233824981653,166.13863393776916
10.402263244567315,17,9.734517096945366,21.083124251121546,186.00832093207887
10.439334504453546,9,7.9195559506015,4.9683859984795955,94.03065940848202
11.679345474395827,13,9.944889017294445,7.759901743049007,124.96742142997239
10.330607998023961,16,11.166544502730174,74.19085694677196,398.08834078662005
11.069679590824027,13,8.715488343576185,26.588482070758566,195.9939437426587
9.209933578442083,11,10.566307316459083,11.201835261104204,126.56975641266123
8.44772618678318,13,11.693592025377766,80.15319524316838,408.3431435837786
8.484915225222686,16,9.640849782053655,28.86859873385683,208.2108401752027
10.71283948403585,16,11.260155182405077,17.51344382966103,172.71260413556183
9.62296976096575,21,11.649758906007651,24.980857534180814,215.0918572316358
9.821105158732765,11,9.174445621176098,93.89411435568883,456.3886641413058
10.111850399866414,12,11.087277544556665,35.8757902970728,232.01326747700375
6.372110668644774,16,10.288677516793507,19.428000191397853,165.40568780511273
11.17955596650376,17,8.523279524267142,18.60237918875041,175.99474370304722
11.86686915962365,16,10.37619565478618,53.90792895523439,319.9847146093809
8.738263257636513,16,9.674115814472268,2.4163351097095274,103.22836184069219
11.582346680723228,12,9.945284898656775,30.70945790658257,213.4754414658135
12.351830925189436,16,10.160362725511805,24.772353800998275,204.465633430585
9.360152591057666,16,11.298237838422544,47.5067661139613,288.7039979058633
7.6169167037939145,11,10.221239158352704,31.579715420525893,202.6120901101907
8.484199905036578,18,8.959749353918722,18.3836042450031,170.90651540295957
9.640571017384984,19,9.98170367240393,21.82919426823631,193.20189746990806
10.842293837998698,20,11.596926635824381,11.438082404730439,161.47306440456663
12.096708847279423,14,10.494439246252089,55.537685274683945,321.4297461330782
8.170524003544754,12,11.149390924201185,29.506786425355774,200.83749956045972
10.653994707830355,14,11.091410493516108,18.68494303778733,170.8845772616726
6.727505002671016,11,9.975296813183911,26.08375348705233,177.46812258259018
10.545526385562773,15,10.399617560413839,10.475911539324409,139.33946043481365
10.640097602291906,12,10.023394109114536,41.53033896824072,254.08843689806767
9.857672047889169,12,9.933637923881614,23.806655933827038,180.66691572673886
9.795143595035805,14,8.84300524442358,17.743686987698617,160.04618922474904
12.453722268954232,13,10.733452468227746,38.89212549531621,253.39657372458302
8.470034144926014,15,9.815577279029608,26.01210712238654,194.0896854823834
10.060240841777329,16,10.380898061965791,9.731442998800608,137.86829064446601
10.069322406731256,10,8.84186479119831,50.68716356974499,280.6403510815703
9.853744475809464,17,10.098979846419708,6.3088828375335355,125.99472447040195
10.309128678372277,10,9.37312785524816,37.794264881980624,230.85070127353566
9.244656240450945,20,9.941318376224206,33.90468281880067,243.23533674900395
10.411777786110381,15,10.533910238507017,4.343325699494934,114.67645663332492
11.227724243413851,15,9.668728874983595,26.79101241645239,205.1846801460183
5.755146399719197,17,9.01095025647538,75.92291286997516,389.978991192009
6.279073090870359,17,9.833883886780402,59.62145245842979,327.99079687989104
9.235556152743797,14,9.704625717183847,65.52392581405842,351.21162314883276
9.049771846107108,8,11.462997761148713,250.15391827477833,1074.6909841597321
15.82809398324921,16,10.72981745477574,409.2274118768865,1753.8535643668451
11.565442876564962,12,10.536816487496386,27.668056383088356,202.4421871370411
9.352516656336473,18,11.366618368752727,1.8440499768408256,112.16698661387817
8.532751785724228,15,10.487263006327339,19.999243864533703,171.56975682796218
11.183993044337296,14,10.02244499373624,8.114302842223664,128.05408048937903
14.05401361524341,18,9.782080673032144,35.904631529939365,259.344728311552
7.659371655561604,18,9.373299395286498,20.795907958870906,178.90834559274143
6.389048051567563,15,10.527321602722227,44.91247745971483,264.87169719900646
10.202393745622313,15,9.539038729886277,26.205478363596594,199.50717215102588
10.412727037555214,8,9.420751003318372,24.723564873683234,172.9739426140353
10.777490212506905,8,9.550307940977504,23.353387197798178,168.84663531066843
9.408928703445602,9,10.500423848381375,26.37718971959207,181.73639268546782
7.313921663468233,17,9.634141669820513,12.93247976265068,143.93996738064845
9.452284311462384,15,11.799559360480092,2.2010184425882726,105.76004542570041
9.01358778788839,11,9.440785421681733,12.018601835183084,126.99674154776098
9.04868111553931,10,11.163621007132404,12.693871964337267,130.2487732182318
8.352604603983053,14,8.541846212489434,28.23819755850239,197.0942964709376
6.319586385205754,10,10.689097851680135,42.931364675678076,242.06241356168982
8.749417850536936,11,10.310800666548175,102.5424425478534,490.0396250761207
8.585341392061636,14,10.33976838733224,9.54560698932832,126.61798890816267
11.13147912023891,24,11.287024333600813,33.74694702842552,262.9562741416204
12.44472357908658,14,10.670912387968519,11.625306762244543,147.17722256217496
8.389167869790647,15,10.640557980137709,3.166497841101977,104.11461093405526
12.71722174039516,15,9.999113976893417,40.912478214735565,266.7998060339146
10.205414860696601,18,9.296845969951962,67.98819805960584,375.16272876041705
11.990488140731465,13,10.374720144130604,32.84086080941916,227.08434794813226
9.3425782569857,16,9.948386777630816,16.337335441325262,161.27385009151976
12.744969102222745,12,8.988036176523412,18.25846038912946,165.2448212162329
8.487047882240082,21,9.08115745880281,13.901392351902992,162.22902797193782
13.398738143263301,18,9.418392867934559,18.395829626493992,186.61631867163499
10.051531560093293,15,10.4165368427413,47.471457500878664,285.8734983692771
7.615498902637906,16,9.296506800429958,17.684123499441412,160.17600430653928
9.584708868163938,15,10.140034999672551,8.345579728148103,127.41651551642933
9.216664245265092,13,10.802315713970195,35.43374173917854,229.9895911204498
7.9646137736604405,12,8.771746960481433,64.1794898028509,334.1552944533478
7.583863774044017,14,10.52045243653842,28.084312707207772,198.12974702403997
11.58846540547438,19,10.810114806969876,1.3980735056179174,118.97791985283456
11.232130775322082,9,10.291257955000082,35.04375052589968,221.45391033956514
10.77779873405207,14,9.577202497519389,4.388084206777371,111.04013802430447
12.363013586691647,7,10.075142184167133,61.811352733022375,325.4847360604987
9.914234991162967,10,10.03567414509499,16.87781679689424,147.32532045125583
4.712940299220718,21,9.590293101927804,29.814613391909027,215.5778606691539
7.405748019505111,16,10.5506882050887,8.334255657226068,124.655643097597
12.507813221144854,18,10.470274153193383,14.272767374721118,169.5550574687058
14.955082834717114,13,10.651034203521965,21.7588126346688,192.20256744987046
11.583864248722122,13,10.075580562592808,13.638784325644409,148.45789117392962
9.084351057042621,17,11.67653385776008,23.07063850543682,193.8886749083953
9.730727098659278,17,9.343649108229773,124.85498082081858,598.2994027957117
10.97044216435865,12,9.808021255931598,18.19707948451055,161.31568694298136
11.029854824276208,13,10.044016922062937,9.756230903289422,131.2025219301122
10.185244663849748,11,11.503135210885135,29.043078784863233,202.73431955277243
9.757183449073796,8,9.272642012783383,3.4064266932607303,85.44254114583107
8.5242583912913,20,8.272007985181649,35.06286887310476,242.36826663665624
10.782707049040786,15,11.673982964201755,14.726522390660982,159.6021766381698
9.90950070443819,13,8.808206815891618,17.31755540442111,155.61513736278226
